UserID,UserName,Age,Gender,Email,total_courses_enrolled,unique_categories_count,avg_courses_per_category,active_span_days,enrollment_frequency_days,avg_course_duration,preferred_category,preferred_level,avg_course_rating_enrolled,paid_course_ratio,prop_beginner,prop_intermediate,prop_advanced,total_spending,avg_spending_per_course,diversity_score,category_entropy,learning_depth_index,cat_prop_Artificial_Intelligence,cat_prop_Business,cat_prop_Cybersecurity,cat_prop_Data_Science,cat_prop_Design,cat_prop_Digital_Marketing,cat_prop_Finance,cat_prop_Machine_Learning,cat_prop_Marketing,cat_prop_Programming,cat_prop_Project_Management,cat_prop_Web_Development,gender_binary,cluster_label,pca_x,pca_y,pca_z,persona_title
U01754,qdiaz,22,Male,henglish@yahoo.com,1,1,1.0,0,0.0,42.7,Artificial Intelligence,Beginner,3.64,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.4214349929699424,-2.786481401840832,-0.1835717433786154,Foundational & Budget Learners
U01755,andrewskelly,26,Female,michellereyes@outlook.com,1,1,1.0,0,0.0,34.78,Business,Beginner,1.96,1.0,1.0,0.0,0.0,285.05,285.05,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.033119660193816,-1.7353004105657583,2.9862375353109387,Foundational & Budget Learners
U01756,uortiz,21,Male,anita87@gmail.com,2,2,1.0,62,62.0,33.585,Programming,Beginner,1.505,0.0,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,0.99999999711461,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0,-0.6586650846250298,-0.9545594849402217,-1.3696746020063417,Foundational & Budget Learners
U01757,ycarter,26,Female,mariah38@hotmail.com,1,1,1.0,0,0.0,45.13,Programming,Beginner,2.88,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-1.5011643151820548,-2.877629498659962,-1.505614172150192,Foundational & Budget Learners
U01758,yhall,16,Female,anelson@yahoo.com,1,1,1.0,0,0.0,11.31,Business,Intermediate,2.69,1.0,0.0,1.0,0.0,326.02,326.02,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.0640053980228472,0.027953063226619175,3.3393189518483024,Intermediate Skill Builders
U01759,pwebster,21,Male,scott26@outlook.com,1,1,1.0,0,0.0,48.84,Design,Advanced,2.72,1.0,0.0,0.0,1.0,276.37,276.37,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.2996649077413451,2.642967760369719,2.102147670428343,Advanced Domain Specialists
U01760,eric06,19,Male,smoreno@gmail.com,1,1,1.0,0,0.0,7.55,Artificial Intelligence,Beginner,4.55,1.0,1.0,0.0,0.0,490.9,490.9,0.08333333333333333,-1.4426951595367387e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.6321890933044232,-3.518128449551516,3.8912499428913185,Foundational & Budget Learners
U01761,mark03,31,Male,gabriel32@yahoo.com,2,2,1.0,225,225.0,30.39,Business,Advanced,2.44,0.0,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0.03098144920002174,1.7002803201397694,-0.7308385094426991,Advanced Domain Specialists
U01762,dustin24,33,Male,reeveschristopher@yahoo.com,15,11,1.3636363636363635,240,17.142857142857142,28.841999999999995,Marketing,Advanced,3.624666666666667,0.4,0.26666666666666666,0.26666666666666666,0.4666666666666667,1427.04,95.136,0.9166666666666666,3.3232314129279756,1.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,3,5.141631364842243,0.6352371381484708,-0.2871357265523421,Career Up-skillers & Power Learners
U01763,sharon32,24,Male,jimmy75@outlook.com,1,1,1.0,0,0.0,9.4,Artificial Intelligence,Beginner,1.2,1.0,1.0,0.0,0.0,248.1,248.1,0.08333333333333333,-1.4426951595367387e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.9320455848677817,-2.8654722056994775,3.259552683125438,Foundational & Budget Learners
U01764,cowanaustin,30,Male,gomezjennifer@hotmail.com,2,2,1.0,79,79.0,18.12,Digital Marketing,Beginner,3.2,0.5,1.0,0.0,0.0,285.05,142.525,0.16666666666666666,0.99999999711461,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.15228688149680492,-1.939640993584974,0.8242519019962864,Foundational & Budget Learners
U01765,patrick83,24,Female,lwilliamson@yahoo.com,1,1,1.0,0,0.0,15.44,Marketing,Advanced,2.01,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.7050544213258485,2.946563133375493,-0.7152511630374033,Advanced Domain Specialists
U01766,michaelmiller,33,Female,jamie43@hotmail.com,3,3,1.0,125,62.5,31.61666666666667,Cybersecurity,Advanced,2.9633333333333334,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,623.0799999999999,207.6933333333333,0.25,1.584962496393071,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.6378332701518254,0.6963621093873463,1.2156788849657942,Advanced Domain Specialists
U01767,thomas29,15,Female,housestephen@yahoo.com,1,1,1.0,0,0.0,1.46,Digital Marketing,Beginner,4.44,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.524734563726558,-2.232689755580198,-0.902829801644491,Foundational & Budget Learners
U01768,turnercorey,26,Female,paul81@outlook.com,2,2,1.0,127,127.0,31.77,Cybersecurity,Intermediate,4.19,0.0,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.5011962762490341,1.3925711362627766,-1.5611530693724416,Advanced Domain Specialists
U01769,khanrenee,15,Male,kirkwagner@gmail.com,4,4,1.0,203,67.66666666666667,33.32,Marketing,Intermediate,3.1875000000000004,0.25,0.5,0.5,0.0,53.86,13.465,0.3333333333333333,1.9999999942292197,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0,0.7559940503663607,-0.6004338989243967,-1.484507076692231,Foundational & Budget Learners
U01770,daviselizabeth,22,Female,bryantmichael@outlook.com,2,2,1.0,189,189.0,28.94,Cybersecurity,Beginner,4.695,0.0,0.5,0.0,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.14641311810318133,0.47289527436832485,-1.6342969259748892,Advanced Domain Specialists
U01771,calebmorgan,21,Male,baileymax@gmail.com,3,3,1.0,180,90.0,17.083333333333332,Machine Learning,Advanced,2.2133333333333334,0.6666666666666666,0.0,0.0,1.0,347.48999999999995,115.82999999999998,0.25,1.584962496393071,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,1,0.5694325578207129,2.5060674963120486,1.3110161143842172,Advanced Domain Specialists
U01772,elizabethrodriguez,32,Female,uburns@outlook.com,1,1,1.0,0,0.0,15.44,Marketing,Advanced,2.01,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.709350615705881,2.8909461294544476,-0.7677371305604355,Advanced Domain Specialists
U01773,tanya67,17,Male,ernestgregory@outlook.com,16,8,2.0,316,21.066666666666666,25.111874999999998,Artificial Intelligence,Beginner,3.1243749999999997,0.625,0.5625,0.1875,0.25,2596.5400000000004,162.28375000000003,0.6666666666666666,2.827819519573223,0.6875,0.25,0.125,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0625,0.125,0.0625,0.125,1.0,3,6.820899878138965,-0.7144378196782468,0.9960505671883123,Career Up-skillers & Power Learners
U01774,holly96,17,Male,stephen91@outlook.com,1,1,1.0,0,0.0,42.59,Cybersecurity,Beginner,4.94,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.657704970651862,-2.118424704676591,-1.9521746751041968,Foundational & Budget Learners
U01775,nancyhart,31,Female,carterlisa@outlook.com,2,2,1.0,61,61.0,9.31,Design,Advanced,3.0999999999999996,0.0,0.5,0.0,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,-0.6848346672235267,0.33079967875626043,-0.28996123676947844,Advanced Domain Specialists
U01776,websterkaren,30,Female,robertclayton@hotmail.com,2,2,1.0,190,190.0,15.62,Business,Advanced,2.645,0.0,0.5,0.0,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.037184118152955574,0.41485480699845956,-0.3026015232777723,Advanced Domain Specialists
U01777,justin83,27,Male,kimberly25@hotmail.com,1,1,1.0,0,0.0,40.76,Web Development,Beginner,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,-1.5870497784754165,-1.4188149094067772,-1.1093805721670853,Foundational & Budget Learners
U01778,phillip31,24,Female,robertnavarro@outlook.com,2,2,1.0,73,73.0,24.695,Data Science,Intermediate,4.055,0.0,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,0.99999999711461,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6434148762207014,-0.7774801866403251,-1.4586448623471835,Foundational & Budget Learners
U01779,sarahtrujillo,31,Male,jeremy60@yahoo.com,1,1,1.0,0,0.0,42.68,Marketing,Intermediate,4.72,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,-1.7150282055278216,0.39551029493428913,-2.34404093302051,Intermediate Skill Builders
U01780,smithtimothy,27,Male,rblair@hotmail.com,1,1,1.0,0,0.0,3.42,Project Management,Advanced,1.23,1.0,0.0,0.0,1.0,346.71,346.71,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-1.0505671353565922,1.483485652034419,4.289612420934455,Advanced Domain Specialists
U01781,cortezmorgan,30,Male,lhuynh@gmail.com,1,1,1.0,0,0.0,33.93,Project Management,Intermediate,3.45,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,-1.6282717318389295,-0.5337806577004881,-0.3540541276862483,Intermediate Skill Builders
U01782,david48,17,Female,martinmatthew@yahoo.com,1,1,1.0,0,0.0,19.53,Programming,Beginner,3.85,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-1.479665425201436,-2.958610843525042,-1.2938099641904595,Foundational & Budget Learners
U01783,mcconnellerica,28,Male,ellismark@yahoo.com,3,3,1.0,81,40.5,33.38999999999999,Web Development,Advanced,3.7800000000000007,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,57.32,19.106666666666666,0.25,1.584962496393071,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1,-0.1280701983932773,1.5055721163262097,0.16019830604862384,Advanced Domain Specialists
U01784,ccarr,32,Female,richardbarnes@gmail.com,1,1,1.0,0,0.0,23.41,Finance,Intermediate,2.75,1.0,0.0,1.0,0.0,119.04,119.04,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.4023891274012608,-0.5407842236404383,0.5203509645735598,Intermediate Skill Builders
U01785,masonrachel,34,Female,feliciashannon@gmail.com,1,1,1.0,0,0.0,47.7,Machine Learning,Intermediate,4.73,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-1.7327917585667003,0.0634840201706955,-2.1426939175318087,Intermediate Skill Builders
U01786,joseph21,25,Female,michaeljimenez@hotmail.com,13,8,1.625,333,27.75,20.645384615384614,Finance,Advanced,3.1830769230769227,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.46153846153846156,1539.78,118.44461538461539,0.6666666666666666,2.873140667971573,1.1538461538461537,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,3,5.114171449486867,0.4395328522413684,0.2557352048976565,Career Up-skillers & Power Learners
U01787,kristin95,30,Female,roybowen@outlook.com,2,2,1.0,213,213.0,25.639999999999997,Digital Marketing,Advanced,3.285,1.0,0.0,0.5,0.5,266.93,133.465,0.16666666666666666,0.99999999711461,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4939317750324141,0.4062802500641779,1.4518732782238042,Advanced Domain Specialists
U01788,sayers,15,Male,francisdenise@gmail.com,2,2,1.0,116,116.0,15.46,Marketing,Advanced,3.7350000000000003,0.5,0.0,0.5,0.5,89.59,44.795,0.16666666666666666,0.99999999711461,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1,-0.2415322538997611,0.9752670743842023,0.24259198835220191,Advanced Domain Specialists
U01789,rodriguezjacob,33,Female,bryandennis@hotmail.com,15,8,1.875,288,20.571428571428573,23.215333333333334,Data Science,Beginner,3.2340000000000004,0.4,0.4666666666666667,0.2,0.3333333333333333,1442.1299999999999,96.142,0.6666666666666666,2.9232314172560603,0.8666666666666667,0.0,0.0,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,3,5.438925629662005,-0.2900537336607281,-0.3394424732829531,Career Up-skillers & Power Learners
U01790,jerrydavidson,25,Male,salazarkyle@hotmail.com,1,1,1.0,0,0.0,48.32,Data Science,Beginner,3.74,1.0,1.0,0.0,0.0,299.57,299.57,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.0599165750692994,-2.6976382626823154,1.4701123655438197,Foundational & Budget Learners
U01791,richardrandy,31,Female,reneecampbell@outlook.com,2,2,1.0,80,80.0,38.225,Finance,Beginner,3.63,0.5,0.5,0.0,0.5,53.86,26.93,0.16666666666666666,0.99999999711461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1,-0.5121997869811595,0.24866963224160232,-0.9082803495487706,Advanced Domain Specialists
U01792,charlottelewis,15,Male,zstewart@outlook.com,1,1,1.0,0,0.0,47.08,Finance,Beginner,2.47,1.0,1.0,0.0,0.0,53.86,53.86,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.39988286926521,-2.132628377773142,0.15896805269608055,Foundational & Budget Learners
U01793,alexandrawright,30,Male,vasqueztristan@gmail.com,1,1,1.0,0,0.0,48.25,Cybersecurity,Intermediate,3.93,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-1.7695078675340792,-0.22689885035862184,-2.0081941961029695,Intermediate Skill Builders
U01794,mcbrideamy,26,Male,woodsamantha@outlook.com,1,1,1.0,0,0.0,15.84,Business,Advanced,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.6700077246045264,2.691874121903615,1.1474734827621391,Advanced Domain Specialists
U01795,wtorres,15,Female,jessica84@outlook.com,13,9,1.4444444444444444,325,27.083333333333332,19.894615384615385,Artificial Intelligence,Advanced,2.964615384615385,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.38461538461538464,1145.56,88.11999999999999,0.75,3.085055089772222,1.0769230769230769,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,3,4.766474252746567,0.2856634210015183,-0.0998793809119923,Career Up-skillers & Power Learners
U01796,catherinegonzales,15,Male,paul98@hotmail.com,1,1,1.0,0,0.0,40.07,Web Development,Advanced,2.67,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,-1.7232584390854946,2.6446915335642047,-0.4196117159379891,Advanced Domain Specialists
U01797,linda33,33,Male,adamlee@gmail.com,1,1,1.0,0,0.0,7.55,Artificial Intelligence,Beginner,4.55,1.0,1.0,0.0,0.0,490.9,490.9,0.08333333333333333,-1.4426951595367387e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.6397074334694801,-3.615458206413346,3.7993994997260123,Foundational & Budget Learners
U01798,gregoryjenkins,18,Male,vwolfe@yahoo.com,1,1,1.0,0,0.0,36.01,Business,Advanced,3.64,1.0,0.0,0.0,1.0,487.92,487.92,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.9294759350661908,1.9471413567006133,4.40500375156042,Advanced Domain Specialists
U01799,jacobssusan,33,Female,kdaniels@hotmail.com,1,1,1.0,0,0.0,22.29,Business,Advanced,3.15,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.673663120175104,2.4857984966014337,0.7988757188514108,Advanced Domain Specialists
U01800,melaniejacobson,25,Female,kimhoward@yahoo.com,2,2,1.0,36,36.0,5.3,Artificial Intelligence,Beginner,2.4,0.5,0.5,0.5,0.0,248.1,124.05,0.16666666666666666,0.99999999711461,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3602007325258321,-1.6162937783204734,1.0805748146433956,Foundational & Budget Learners
U01801,julialong,20,Male,dhernandez@gmail.com,1,1,1.0,0,0.0,47.44,Cybersecurity,Intermediate,1.35,1.0,0.0,1.0,0.0,394.26,394.26,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-1.113037815092383,-0.3349376869044053,1.8316924939220953,Intermediate Skill Builders
U01802,oharris,15,Female,kevin83@outlook.com,1,1,1.0,0,0.0,48.84,Design,Advanced,2.72,1.0,0.0,0.0,1.0,276.37,276.37,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.2864224588982345,2.6693239559785624,2.1267786765767287,Advanced Domain Specialists
U01803,brett15,27,Female,susandavis@yahoo.com,3,3,1.0,283,141.5,36.946666666666665,Programming,Beginner,3.6799999999999997,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,342.61,114.20333333333333,0.25,1.584962496393071,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,1.0843334378167135,-1.6674617792372997,-0.4837416515983368,Foundational & Budget Learners
U01804,nicoletaylor,20,Female,whitecarol@hotmail.com,2,2,1.0,45,45.0,9.73,Digital Marketing,Beginner,3.71,0.0,0.5,0.0,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1,-0.7567799786462194,0.3709569467212877,-1.0864479594550611,Advanced Domain Specialists
U01805,bridget73,21,Male,swilson@outlook.com,15,9,1.6666666666666667,322,23.0,30.030000000000005,Web Development,Beginner,2.8340000000000005,0.2,0.4,0.3333333333333333,0.26666666666666666,431.96000000000004,28.797333333333334,0.75,3.0062389156691345,0.8666666666666667,0.06666666666666667,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.2,1.0,3,4.563835001314387,0.15058533295712007,-1.1212300946536395,Career Up-skillers & Power Learners
U01806,hgomez,26,Male,annalee@gmail.com,1,1,1.0,0,0.0,31.77,Finance,Beginner,4.14,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.6063659778521286,-2.2890243385165316,-1.6724422652332394,Foundational & Budget Learners
U01807,veronica27,31,Male,heather88@hotmail.com,2,2,1.0,222,222.0,12.775,Marketing,Advanced,3.7649999999999997,0.5,0.5,0.0,0.5,490.9,245.45,0.16666666666666666,0.99999999711461,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0,0.7360276787125335,-0.21513506984818526,1.0990488048076184,Foundational & Budget Learners
U01808,stephenwebster,15,Male,faulknergregory@gmail.com,3,2,1.5,244,122.0,13.280000000000001,Digital Marketing,Beginner,4.183333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,684.67,228.22333333333333,0.16666666666666666,0.9182958311690995,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0,1.5408620988707724,-0.602436816164054,0.8517523486789595,Foundational & Budget Learners
U01809,alexanderyork,24,Female,sanchezmichelle@gmail.com,13,8,1.625,297,24.75,31.434615384615388,Digital Marketing,Beginner,3.3169230769230773,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.23076923076923078,1427.7799999999997,109.82923076923075,0.6666666666666666,2.931208937368763,0.7692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,3,4.920194255438769,-0.3384653071884759,-0.34487196227308586,Career Up-skillers & Power Learners
U01810,bridgetjohnson,15,Female,cgonzalez@outlook.com,15,8,1.875,344,24.571428571428573,26.394666666666673,Business,Advanced,2.911333333333333,0.4666666666666667,0.2,0.3333333333333333,0.4666666666666667,2242.06,149.47066666666666,0.6666666666666666,2.8402239174002917,1.2666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,3,6.2723856038027765,0.8523983418903344,0.9369070713194044,Career Up-skillers & Power Learners
U01811,lauriejoyce,28,Female,tsparks@yahoo.com,1,1,1.0,0,0.0,6.36,Finance,Advanced,1.59,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.707756055297141,2.0288931943707746,-0.23392162541156195,Advanced Domain Specialists
U01812,drussell,17,Male,vbernard@gmail.com,15,10,1.5,335,23.928571428571427,31.743999999999996,Data Science,Advanced,2.9353333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.4,798.53,53.23533333333333,0.8333333333333334,3.240223914514902,1.0666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,3,4.934731613089169,0.512542138941865,-0.837482373090556,Career Up-skillers & Power Learners
U01813,williamstone,24,Female,amber77@yahoo.com,1,1,1.0,0,0.0,32.64,Data Science,Beginner,3.65,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5555443418568369,-2.3003786752482793,-1.166423159765323,Foundational & Budget Learners
U01814,gwilliams,17,Female,donaldconrad@hotmail.com,3,3,1.0,122,61.0,21.643333333333334,Programming,Beginner,2.8266666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,472.28,157.42666666666665,0.25,1.584962496393071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0.4952900605151814,0.08646968247966375,-0.10936085038286295,Foundational & Budget Learners
U01815,younggina,30,Male,kristineaton@hotmail.com,1,1,1.0,0,0.0,48.19,Design,Beginner,4.51,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.6596642417852412,-1.3080523783648363,-1.6872415889479704,Foundational & Budget Learners
